0.000000 10 0.070000
0.000000 2040 0.000245
0.515181 0.479117 0.443053 0.406988 0.370916 0.334803 0.298485 0.261148 0.219026 0.154554 
0.515248 0.479179 0.443111 0.407041 0.370964 0.334846 0.298521 0.261173 0.219035 0.154574 
0.515315 0.479241 0.443168 0.407094 0.371012 0.334889 0.298557 0.261198 0.219043 0.154594 
0.515382 0.479304 0.443226 0.407147 0.371060 0.334931 0.298593 0.261223 0.219052 0.154615 
0.515449 0.479366 0.443284 0.407200 0.371108 0.334974 0.298629 0.261248 0.219061 0.154635 
0.515516 0.479429 0.443341 0.407253 0.371156 0.335017 0.298665 0.261273 0.219070 0.154655 
0.515583 0.479491 0.443399 0.407306 0.371204 0.335060 0.298701 0.261298 0.219079 0.154675 
0.515650 0.479553 0.443457 0.407359 0.371252 0.335103 0.298737 0.261323 0.219088 0.154695 
0.515717 0.479616 0.443515 0.407412 0.371300 0.335145 0.298773 0.261348 0.219097 0.154715 
0.515785 0.479678 0.443572 0.407465 0.371349 0.335188 0.298809 0.261373 0.219106 0.154735 
0.515852 0.479741 0.443630 0.407518 0.371397 0.335231 0.298845 0.261398 0.219115 0.154756 
0.515919 0.479804 0.443688 0.407571 0.371445 0.335274 0.298881 0.261423 0.219125 0.154776 
0.515987 0.479866 0.443746 0.407624 0.371493 0.335317 0.298917 0.261448 0.219134 0.154796 
0.516054 0.479929 0.443804 0.407677 0.371542 0.335360 0.298953 0.261473 0.219144 0.154816 
0.516121 0.479991 0.443862 0.407730 0.371590 0.335403 0.298989 0.261498 0.219153 0.154836 
0.516189 0.480054 0.443920 0.407784 0.371638 0.335446 0.299025 0.261523 0.219163 0.154857 
0.516256 0.480117 0.443978 0.407837 0.371686 0.335489 0.299061 0.261548 0.219172 0.154877 
0.516323 0.480179 0.444035 0.407890 0.371735 0.335531 0.299097 0.261573 0.219182 0.154897 
0.516391 0.480242 0.444093 0.407943 0.371783 0.335574 0.299133 0.261598 0.219192 0.154917 
0.516458 0.480305 0.444151 0.407996 0.371831 0.335617 0.299169 0.261623 0.219202 0.154938 
0.516526 0.480368 0.444210 0.408050 0.371880 0.335660 0.299205 0.261648 0.219211 0.154958 
0.516593 0.480430 0.444268 0.408103 0.371928 0.335703 0.299241 0.261674 0.219221 0.154978 
0.516661 0.480493 0.444326 0.408156 0.371976 0.335746 0.299277 0.261699 0.219231 0.154998 
0.516729 0.480556 0.444384 0.408210 0.372025 0.335789 0.299313 0.261724 0.219241 0.155019 
0.516796 0.480619 0.444442 0.408263 0.372073 0.335832 0.299349 0.261749 0.219252 0.155039 
0.516864 0.480682 0.444500 0.408316 0.372122 0.335875 0.299385 0.261774 0.219262 0.155059 
0.516932 0.480745 0.444558 0.408370 0.372170 0.335918 0.299421 0.261800 0.219272 0.155079 
0.516999 0.480808 0.444616 0.408423 0.372219 0.335962 0.299457 0.261825 0.219283 0.155100 
0.517067 0.480871 0.444675 0.408476 0.372267 0.336005 0.299493 0.261850 0.219293 0.155120 
0.517135 0.480934 0.444733 0.408530 0.372316 0.336048 0.299529 0.261875 0.219303 0.155140 
0.517202 0.480997 0.444791 0.408583 0.372364 0.336091 0.299566 0.261901 0.219314 0.155161 
0.517270 0.481060 0.444849 0.408637 0.372413 0.336134 0.299602 0.261926 0.219325 0.155181 
0.517338 0.481123 0.444908 0.408690 0.372461 0.336177 0.299638 0.261951 0.219335 0.155201 
0.517406 0.481186 0.444966 0.408744 0.372510 0.336220 0.299674 0.261976 0.219346 0.155222 
